event_id,user_id,username,department,job_title,resource,action,timestamp,source_ip,location,success,is_anomaly,anomaly_type
E000199,U0032,barnesbrandy,Product,Product Manager,source_code_repo,read,2025-09-03 15:30:18.254186,192.168.195.110,"Tokyo, JP",True,False,
E000200,U0097,ecosta,IT,IT Support,security_logs,read,2025-09-03 15:31:59.254186,192.168.159.129,"Berlin, DE",True,False,
E000201,U0029,smoore,Product,Product Manager,analytics_dashboard,read,2025-09-03 15:41:20.254186,192.168.118.57,"Sydney, AU",True,False,
E000202,U0118,youngashley,HR,HR Specialist,employee_directory,read,2025-09-03 15:57:10.254186,192.168.68.241,"Berlin, DE",True,False,
E000203,U0100,mgutierrez,Product,Senior PM,company_news,read,2025-09-03 16:04:27.254186,192.168.204.175,"Mumbai, IN",True,False,
E000204,U0171,lucasrodney,Marketing,Marketing Specialist,crm_system,read,2025-09-03 16:10:26.254186,192.168.19.1,"Tokyo, JP",True,False,
E000205,U0126,rose31,Engineering,Engineering Manager,source_code_repo,read,2025-09-03 16:37:04.254186,192.168.193.104,"Berlin, DE",True,False,
E000206,U0081,ronald85,Product,Senior PM,learning_portal,read,2025-09-03 16:41:57.254186,192.168.37.123,"San Francisco, US",True,False,
E000207,U0022,ambercummings,Finance,Financial Analyst,employee_directory,read,2025-09-03 16:43:06.254186,192.168.169.174,"London, UK",True,False,
E000208,U0079,ppeters,Sales,VP Sales,vacation_calendar,write,2025-09-03 16:47:27.254186,192.168.58.245,"Toronto, CA",True,False,
E000209,U0015,shawnmckay,Sales,Account Executive,analytics_dashboard,read,2025-09-03 16:48:30.254186,192.168.111.205,"Berlin, DE",True,False,
E000210,U0096,hinesgregory,Sales,Account Executive,sales_tools,read,2025-09-03 16:48:53.254186,192.168.184.217,"New York, US",True,False,
E000211,U0161,kmaldonado,Engineering,DevOps Engineer,employee_directory,read,2025-09-03 16:51:06.254186,192.168.153.199,"São Paulo, BR",True,False,
E000212,U0028,ybaker,HR,HR Manager,crm_system,read,2025-09-03 16:51:42.254186,192.168.108.109,"Mumbai, IN",True,False,
E000213,U0070,kcaldwell,Finance,Accountant,analytics_dashboard,read,2025-09-03 16:55:17.254186,192.168.199.184,"New York, US",True,False,
E000214,U0096,hinesgregory,Sales,Account Executive,sales_tools,read,2025-09-03 16:58:05.254186,192.168.212.37,"New York, US",True,False,
E000215,U0177,moniquewilliams,Legal,General Counsel,public_wiki,read,2025-09-03 17:00:42.254186,192.168.206.249,"Mumbai, IN",True,False,
E000216,U0170,vschneider,Finance,Accountant,analytics_dashboard,read,2025-09-03 17:03:03.254186,192.168.230.5,"São Paulo, BR",True,False,
E000217,U0011,josephwright,Engineering,Senior Engineer,learning_portal,read,2025-09-03 17:06:01.254186,192.168.172.15,"San Francisco, US",True,False,
E000218,U0159,rebeccabailey,Finance,Accountant,public_wiki,write,2025-09-03 17:06:36.254186,192.168.203.248,"Toronto, CA",True,False,
E000219,U0022,ambercummings,Finance,Financial Analyst,analytics_dashboard,execute,2025-09-03 17:13:45.254186,192.168.44.231,"London, UK",True,False,
E000220,U0171,lucasrodney,Marketing,Marketing Specialist,crm_system,write,2025-09-03 17:33:03.254186,192.168.131.176,"Tokyo, JP",True,False,
E000221,U0078,nicole48,IT,IT Manager,aws_console,read,2025-09-03 17:33:17.254186,192.168.7.131,"Singapore, SG",True,False,
E000222,U0086,moralescharles,Product,VP Product,analytics_dashboard,write,2025-09-03 17:37:07.254186,192.168.151.12,"Sydney, AU",True,False,
E000223,U0173,stanleynancy,IT,IT Support,vacation_calendar,read,2025-09-03 17:49:30.254186,192.168.145.234,"Sydney, AU",True,False,
E000224,U0160,kathleenrios,HR,Recruiter,public_wiki,write,2025-09-03 17:50:22.254186,192.168.115.82,"Mumbai, IN",True,False,
E000225,U0012,wendytaylor,Finance,Controller,analytics_dashboard,read,2025-09-03 17:55:35.254186,192.168.2.147,"Tokyo, JP",True,False,
E000226,U0044,lisastevens,IT,System Admin,vacation_calendar,read,2025-09-03 17:57:14.254186,192.168.171.9,"London, UK",True,False,
E000227,U0111,ofinley,Customer Support,Support Lead,time_tracker,write,2025-09-04 09:08:22.254186,192.168.89.110,"New York, US",True,False,
E000228,U0166,benjaminzimmerman,HR,HR Manager,learning_portal,read,2025-09-04 09:10:31.254186,192.168.170.157,"São Paulo, BR",True,False,
E000229,U0045,emurphy,Sales,Sales Rep,vacation_calendar,read,2025-09-04 09:14:20.254186,192.168.220.58,"Mumbai, IN",True,False,
E000230,U0016,ericfarmer,Product,Product Manager,vacation_calendar,read,2025-09-04 09:15:59.254186,192.168.126.101,"New York, US",True,False,
E000231,U0182,fgilbert,Product,Senior PM,learning_portal,read,2025-09-04 09:17:12.254186,192.168.223.51,"Singapore, SG",True,False,
E000232,U0167,samantha66,IT,IT Support,source_code_repo,read,2025-09-04 09:17:57.254186,192.168.78.111,"Toronto, CA",True,False,
E000233,U0179,lisawilkerson,IT,CISO,public_wiki,read,2025-09-04 09:25:15.254186,192.168.27.223,"Singapore, SG",True,False,
E000234,U0068,ismith,Operations,Operations Analyst,time_tracker,read,2025-09-04 09:25:31.254186,192.168.218.217,"London, UK",True,False,
E000235,U0136,xwest,Customer Support,Support Manager,crm_system,write,2025-09-04 09:37:34.254186,192.168.86.235,"Sydney, AU",True,False,
E000236,U0096,hinesgregory,Sales,Account Executive,analytics_dashboard,read,2025-09-04 09:39:45.254186,192.168.240.211,"New York, US",True,False,
E000237,U0195,sergio59,IT,IT Support,time_tracker,write,2025-09-04 09:46:09.254186,192.168.247.203,"Berlin, DE",True,False,
E000238,U0024,powellmatthew,IT,IT Manager,time_tracker,write,2025-09-04 09:53:47.254186,192.168.14.177,"New York, US",True,False,
E000239,U0130,melissagarcia,Operations,Operations Analyst,project_management,read,2025-09-04 10:01:38.254186,192.168.1.151,"Tokyo, JP",True,False,
E000240,U0102,lancesmith,Product,VP Product,analytics_dashboard,write,2025-09-04 10:01:49.254186,192.168.37.113,"Tokyo, JP",True,False,
E000241,U0076,marcus31,Operations,Operations Manager,project_management,write,2025-09-04 10:07:36.254186,192.168.21.3,"Toronto, CA",True,False,
E000242,U0067,shawnrogers,Engineering,Software Engineer,project_management,read,2025-09-04 10:08:27.254186,192.168.247.162,"Toronto, CA",True,False,
E000243,U0029,smoore,Product,Product Manager,analytics_dashboard,read,2025-09-04 10:11:18.254186,192.168.101.44,"Sydney, AU",True,False,
E000244,U0063,wwoods,Product,Product Manager,analytics_dashboard,read,2025-09-04 10:14:29.254186,192.168.49.109,"Toronto, CA",True,False,
E000245,U0084,joshuamccann,Product,Product Manager,company_news,read,2025-09-04 10:18:22.254186,192.168.108.116,"São Paulo, BR",True,False,
E000246,U0108,ymcneil,HR,Recruiter,company_news,read,2025-09-04 10:22:10.254186,192.168.147.115,"Berlin, DE",True,False,
E000247,U0101,andrea47,Finance,Controller,payroll_system,read,2025-09-04 10:24:31.254186,192.168.228.186,"Tokyo, JP",True,False,
E000248,U0166,benjaminzimmerman,HR,HR Manager,crm_system,read,2025-09-04 10:26:51.254186,192.168.155.186,"São Paulo, BR",True,False,
E000249,U0090,ocarter,Legal,General Counsel,public_wiki,read,2025-09-04 10:27:13.254186,192.168.123.56,"São Paulo, BR",True,False,
E000250,U0169,sabrinacollins,Legal,General Counsel,public_wiki,write,2025-09-04 10:29:38.254186,192.168.17.58,"São Paulo, BR",True,False,
E000251,U0073,melissa91,Sales,Sales Rep,sales_tools,execute,2025-09-04 10:29:45.254186,192.168.170.205,"Mumbai, IN",True,False,
E000252,U0161,kmaldonado,Engineering,DevOps Engineer,project_management,read,2025-09-04 10:36:31.254186,192.168.126.11,"São Paulo, BR",True,False,
E000253,U0116,steve07,Customer Support,Support Manager,crm_system,execute,2025-09-04 10:36:38.254186,192.168.143.175,"Berlin, DE",True,False,
E000254,U0150,kimberly99,Engineering,Engineering Manager,company_news,read,2025-09-04 10:41:34.254186,192.168.122.202,"Tokyo, JP",True,False,
E000255,U0091,kristin93,Legal,General Counsel,time_tracker,write,2025-09-04 10:55:25.254186,192.168.53.218,"Toronto, CA",True,False,
E000256,U0080,phillipsrichard,Marketing,Marketing Manager,crm_system,execute,2025-09-04 10:56:48.254186,192.168.108.67,"Berlin, DE",True,False,
E000257,U0015,shawnmckay,Sales,Account Executive,analytics_dashboard,read,2025-09-04 11:06:18.254186,192.168.113.187,"Berlin, DE",True,False,
E000258,U0037,gracefarrell,Sales,Account Executive,crm_system,read,2025-09-04 11:16:56.254186,192.168.195.219,"San Francisco, US",True,False,
E000259,U0156,tberry,Customer Support,Support Manager,employee_directory,execute,2025-09-04 11:18:37.254186,192.168.94.227,"Singapore, SG",True,False,
E000260,U0147,lynchdiane,IT,IT Manager,learning_portal,read,2025-09-04 11:25:38.254186,192.168.250.113,"Mumbai, IN",True,False,
E000261,U0033,panderson,HR,HR Manager,employee_directory,read,2025-09-04 11:38:17.254186,192.168.245.145,"São Paulo, BR",True,False,
E000262,U0042,theresacochran,Legal,Paralegal,public_wiki,read,2025-09-04 11:50:00.254186,192.168.118.21,"San Francisco, US",True,False,
E000263,U0081,ronald85,Product,Senior PM,source_code_repo,write,2025-09-04 11:56:28.254186,192.168.216.78,"San Francisco, US",True,False,
E000264,U0013,laurahenderson,Operations,Operations Analyst,time_tracker,read,2025-09-04 12:02:08.254186,192.168.35.162,"Sydney, AU",True,False,
E000265,U0142,edwardslarry,Legal,General Counsel,company_news,execute,2025-09-04 12:05:14.254186,192.168.139.13,"Toronto, CA",True,False,
E000266,U0005,wdavis,Customer Support,Support Lead,crm_system,read,2025-09-04 12:13:04.254186,192.168.115.154,"London, UK",True,False,
E000267,U0120,danaoliver,Legal,Paralegal,learning_portal,read,2025-09-04 12:17:52.254186,192.168.144.70,"Tokyo, JP",True,False,
E000268,U0172,ilee,IT,IT Manager,aws_console,read,2025-09-04 12:26:14.254186,192.168.67.86,"São Paulo, BR",True,False,
E000269,U0117,danielle64,Engineering,Software Engineer,employee_directory,read,2025-09-04 12:55:27.254186,192.168.251.76,"London, UK",True,False,
E000270,U0153,djoyce,Finance,Controller,financial_database,write,2025-09-04 13:05:23.254186,192.168.189.244,"San Francisco, US",True,False,
E000271,U0127,taylorsophia,Sales,Sales Rep,crm_system,read,2025-09-04 13:08:12.254186,192.168.137.36,"Singapore, SG",True,False,
E000272,U0132,buchananjohn,Product,VP Product,admin_panel,download,2025-09-04 13:12:56.254186,66.55.186.53,"Lagos, NG",True,True,unusual_location
E000273,U0195,sergio59,IT,IT Support,time_tracker,read,2025-09-04 13:13:53.254186,192.168.250.202,"Berlin, DE",True,False,
E000274,U0159,rebeccabailey,Finance,Accountant,payroll_system,execute,2025-09-04 13:15:06.254186,192.168.113.223,"Toronto, CA",True,False,
E000275,U0113,tjackson,Product,VP Product,learning_portal,read,2025-09-04 13:24:15.254186,192.168.106.46,"Tokyo, JP",True,False,
E000276,U0084,joshuamccann,Product,Product Manager,project_management,write,2025-09-04 13:36:08.254186,192.168.178.117,"São Paulo, BR",True,False,
E000277,U0164,jford,Customer Support,Support Manager,time_tracker,write,2025-09-04 13:57:05.254186,192.168.82.125,"Berlin, DE",True,False,
E000278,U0170,vschneider,Finance,Accountant,vacation_calendar,write,2025-09-04 14:00:54.254186,192.168.149.118,"São Paulo, BR",True,False,
E000279,U0101,andrea47,Finance,Controller,employee_directory,read,2025-09-04 14:10:48.254186,192.168.240.134,"Tokyo, JP",True,False,
E000280,U0172,ilee,IT,IT Manager,learning_portal,read,2025-09-04 14:12:15.254186,192.168.209.162,"São Paulo, BR",True,False,
E000281,U0105,lori44,Marketing,CMO,analytics_dashboard,write,2025-09-04 14:15:37.254186,192.168.11.158,"Toronto, CA",True,False,
E000282,U0173,stanleynancy,IT,IT Support,source_code_repo,read,2025-09-04 14:15:54.254186,192.168.74.163,"Sydney, AU",True,False,
E000283,U0009,veronica83,Product,Product Manager,analytics_dashboard,read,2025-09-04 14:16:06.254186,192.168.228.97,"San Francisco, US",True,False,
E000284,U0129,basschristina,Legal,General Counsel,project_management,write,2025-09-04 14:17:33.254186,192.168.180.82,"San Francisco, US",True,False,
E000285,U0027,ntucker,HR,HR Specialist,company_news,read,2025-09-04 14:27:11.254186,192.168.136.82,"Mumbai, IN",True,False,
E000286,U0105,lori44,Marketing,CMO,vacation_calendar,read,2025-09-04 14:31:47.254186,192.168.125.93,"Toronto, CA",True,False,
E000287,U0185,ruben95,Sales,VP Sales,employee_directory,read,2025-09-04 14:36:19.254186,192.168.202.102,"London, UK",True,False,
E000288,U0006,arnoldmaria,Operations,Operations Manager,project_management,execute,2025-09-04 14:41:06.254186,192.168.190.63,"Singapore, SG",True,False,
E000289,U0186,carlos88,Customer Support,Support Manager,crm_system,execute,2025-09-04 14:44:41.254186,192.168.4.82,"San Francisco, US",True,False,
E000290,U0103,tyronemoran,Product,Senior PM,source_code_repo,read,2025-09-04 14:45:08.254186,192.168.251.154,"Tokyo, JP",True,False,
E000291,U0176,smurray,Finance,Finance Manager,financial_database,read,2025-09-04 14:45:41.254186,192.168.204.166,"Sydney, AU",True,False,
E000292,U0015,shawnmckay,Sales,Account Executive,sales_tools,read,2025-09-04 14:49:39.254186,192.168.17.169,"Berlin, DE",True,False,
E000293,U0003,jennifermiles,Finance,Accountant,payroll_system,read,2025-09-04 14:50:04.254186,192.168.169.161,"Mumbai, IN",True,False,
E000294,U0129,basschristina,Legal,General Counsel,time_tracker,read,2025-09-04 14:54:08.254186,192.168.47.90,"San Francisco, US",True,False,
E000295,U0107,xhall,Product,Product Manager,project_management,read,2025-09-04 14:54:18.254186,192.168.117.153,"London, UK",True,False,
E000296,U0196,zcox,HR,HR Specialist,learning_portal,write,2025-09-04 14:56:28.254186,192.168.195.36,"Toronto, CA",True,False,
E000297,U0063,wwoods,Product,Product Manager,time_tracker,execute,2025-09-04 14:58:57.254186,192.168.145.235,"Toronto, CA",True,False,
E000298,U0045,emurphy,Sales,Sales Rep,analytics_dashboard,write,2025-09-04 15:02:32.254186,192.168.126.73,"Mumbai, IN",True,False,
E000299,U0035,eric84,Operations,Operations Manager,analytics_dashboard,read,2025-09-04 15:04:31.254186,192.168.108.97,"Tokyo, JP",True,False,
E000300,U0174,xwilliams,Operations,COO,time_tracker,execute,2025-09-04 15:06:06.254186,192.168.185.90,"London, UK",True,False,
E000301,U0176,smurray,Finance,Finance Manager,time_tracker,read,2025-09-04 15:11:35.254186,192.168.185.179,"Sydney, AU",True,False,
E000302,U0113,tjackson,Product,VP Product,analytics_dashboard,read,2025-09-04 15:13:48.254186,192.168.252.102,"Tokyo, JP",True,False,
E000303,U0200,greenjorge,Finance,Controller,time_tracker,read,2025-09-04 15:15:23.254186,192.168.120.104,"San Francisco, US",True,False,
E000304,U0181,devinmitchell,Customer Support,Support Agent,time_tracker,read,2025-09-04 15:31:30.254186,192.168.60.170,"Toronto, CA",True,False,
E000305,U0031,leonardjoe,Customer Support,Support Agent,company_news,write,2025-09-04 15:35:52.254186,192.168.136.126,"Tokyo, JP",True,False,
E000306,U0130,melissagarcia,Operations,Operations Analyst,aws_console,delete,2025-09-04 15:36:56.254186,199.237.149.165,"Tokyo, JP",False,True,privilege_escalation
E000307,U0101,andrea47,Finance,Controller,financial_database,write,2025-09-04 15:37:03.254186,192.168.160.113,"Tokyo, JP",True,False,
E000308,U0162,tramos,Engineering,Senior Engineer,source_code_repo,read,2025-09-04 15:39:17.254186,192.168.144.205,"Toronto, CA",True,False,
E000309,U0114,ryan38,Legal,Paralegal,time_tracker,read,2025-09-04 15:39:36.254186,192.168.185.198,"Berlin, DE",True,False,
E000310,U0195,sergio59,IT,IT Support,time_tracker,write,2025-09-04 15:40:38.254186,192.168.121.75,"Berlin, DE",True,False,
E000311,U0012,wendytaylor,Finance,Controller,public_wiki,read,2025-09-04 15:43:07.254186,192.168.185.159,"Tokyo, JP",True,False,
E000312,U0101,andrea47,Finance,Controller,public_wiki,write,2025-09-04 15:44:06.254186,192.168.219.165,"Tokyo, JP",True,False,
E000313,U0155,charles06,Finance,Accountant,financial_database,read,2025-09-04 15:49:27.254186,192.168.217.47,"Mumbai, IN",True,False,
E000314,U0008,michael41,Operations,COO,security_logs,download,2025-09-04 15:50:56.254186,140.201.125.89,"New York, US",False,True,unusual_resource
E000315,U0153,djoyce,Finance,Controller,employee_directory,read,2025-09-04 15:51:10.254186,192.168.181.31,"San Francisco, US",True,False,
E000316,U0080,phillipsrichard,Marketing,Marketing Manager,crm_system,read,2025-09-04 15:51:28.254186,192.168.159.177,"Berlin, DE",True,False,
E000317,U0077,anthony52,Finance,Controller,employee_directory,download,2025-09-04 15:51:35.254186,192.168.202.28,"Tokyo, JP",True,False,
E000318,U0121,kristina09,Product,Product Manager,project_management,read,2025-09-04 16:02:51.254186,192.168.199.16,"Singapore, SG",True,False,
E000319,U0051,christinaturner,Engineering,Software Engineer,analytics_dashboard,read,2025-09-04 16:04:46.254186,192.168.102.174,"New York, US",True,False,
E000320,U0150,kimberly99,Engineering,Engineering Manager,employee_directory,execute,2025-09-04 16:09:17.254186,192.168.99.66,"Tokyo, JP",True,False,
E000321,U0056,dianasmith,Customer Support,Support Manager,employee_directory,read,2025-09-04 16:13:46.254186,192.168.246.211,"Sydney, AU",True,False,
E000322,U0110,harrisontanya,Legal,Paralegal,project_management,read,2025-09-04 16:14:17.254186,192.168.230.215,"New York, US",True,False,
E000323,U0089,donna23,Marketing,Content Creator,analytics_dashboard,read,2025-09-04 16:25:05.254186,192.168.103.175,"Berlin, DE",True,False,
E000324,U0053,campbellelizabeth,HR,HR Specialist,vacation_calendar,write,2025-09-04 16:32:39.254186,192.168.156.53,"San Francisco, US",True,False,
E000325,U0086,moralescharles,Product,VP Product,analytics_dashboard,read,2025-09-04 16:34:34.254186,192.168.83.41,"Sydney, AU",True,False,
E000326,U0047,yreed,IT,CISO,source_code_repo,read,2025-09-04 16:53:28.254186,192.168.146.50,"Berlin, DE",True,False,
E000327,U0145,michael98,Marketing,Content Creator,analytics_dashboard,read,2025-09-04 17:06:32.254186,192.168.42.177,"Singapore, SG",True,False,
E000328,U0200,greenjorge,Finance,Controller,analytics_dashboard,read,2025-09-04 17:07:14.254186,192.168.89.251,"San Francisco, US",True,False,
E000329,U0086,moralescharles,Product,VP Product,vacation_calendar,read,2025-09-04 17:07:45.254186,192.168.90.162,"Sydney, AU",True,False,
